"PaperId","Title","Year","URL","ReferenceCount","CitationCount","InfluentialCitationCount","IsOpenAccess","fieldsOfStudy"
"8229b995d5c7a3f02bfad5cd13073373900d9120","Investigating Data Management Practices in Australian Universities","2008","https://www.semanticscholar.org/paper/8229b995d5c7a3f02bfad5cd13073373900d9120","0","42","4","False","['Engineering']"
"0c7aff809484260a23531dcd1188b5e28aa22b0e","TIMSS 2015 Encyclopedia, Education Policy and Curriculum in Mathematics and Science","2015","https://www.semanticscholar.org/paper/0c7aff809484260a23531dcd1188b5e28aa22b0e","0","41","1","False",""
"dc682777d724b4f1d1af321ef90ba8b5166fa59f","Studying Virtual Math Teams","2010","https://www.semanticscholar.org/paper/dc682777d724b4f1d1af321ef90ba8b5166fa59f","0","252","13","True","['Computer Science', 'Mathematics']"
"f9b01ba1e75075d98c541f6a0a9fe338ae1a7905","The presence of a calcium‐sensitive p26‐containing complex in bovine retina rod cells","1993","https://www.semanticscholar.org/paper/f9b01ba1e75075d98c541f6a0a9fe338ae1a7905","19","73","1","True","['Biology', 'Medicine']"
"70d85bd7533e8bae7a83121f23480b3e00e42cf0","Integral Methods in Science and Engineering","1994","https://www.semanticscholar.org/paper/70d85bd7533e8bae7a83121f23480b3e00e42cf0","6","94","0","False","['Mathematics']"
"1a953b2d575727035d45896440681bdccea0fb8c","Continuous maintenance and the future – Foundations and technological challenges","2016","https://www.semanticscholar.org/paper/1a953b2d575727035d45896440681bdccea0fb8c","210","183","12","False","['Engineering']"
"cd5b7fac20ac1ee51d5d49a68843e27c5eb05b6d","The abanico plot : Visualising chronometric data with individual standard errors","2016","https://www.semanticscholar.org/paper/cd5b7fac20ac1ee51d5d49a68843e27c5eb05b6d","29","71","1","True","['Geology']"
"8a5d8a7982dbb27ac3b2dbd6008f77b24bc8e1fb","Statistics, Pragmatics, Induction","1948","https://www.semanticscholar.org/paper/8a5d8a7982dbb27ac3b2dbd6008f77b24bc8e1fb","30","31","3","False","['Computer Science']"
"87f20f981f163868196b7b54888bba9325862ef2","Sequence alignment for masquerade detection","2008","https://www.semanticscholar.org/paper/87f20f981f163868196b7b54888bba9325862ef2","36","72","5","False","['Computer Science']"
"abd5794e3479256e1a1d713316fec538e36a4302","Biological Sciences: Lamellar Structure of Bleached and Unbleached Rod Photoreceptor Membranes","1972","https://www.semanticscholar.org/paper/abd5794e3479256e1a1d713316fec538e36a4302","24","83","4","False","['Chemistry', 'Medicine']"
"0c4e2cd13cf62c1a6b00566e78468e4e3bc819c0","Time series citation data: the Nobel Prize in economics","2013","https://www.semanticscholar.org/paper/0c4e2cd13cf62c1a6b00566e78468e4e3bc819c0","59","49","3","False","['Sociology', 'Computer Science']"
"cd2b224996e323974e1c785816333faa149affd8","What Malaysian Science Teachers Need to Improve their Science Instruction. A Comparison across Gender, School Location and Area of Specialization","2006","https://www.semanticscholar.org/paper/cd2b224996e323974e1c785816333faa149affd8","92","41","3","True","['Computer Science']"
"2154fbbeed8c4a9ad6f62b1a1b9c930b37f2647b","Epa's Basins Model: Good Science or Serendipitous Modeling?","2000","https://www.semanticscholar.org/paper/2154fbbeed8c4a9ad6f62b1a1b9c930b37f2647b","1","55","4","False","['Computer Science']"
"0daf7bbb62e5ea16c7aecae128f8a4719283ba97","The growth of science and database coverage","2012","https://www.semanticscholar.org/paper/0daf7bbb62e5ea16c7aecae128f8a4719283ba97","26","56","2","False","['Computer Science']"
"bf5b854bbd202d99c80a1b321119c8355e474427","Second Interim Analysis of a Phase 3 Study of Idelalisib (ZYDELIG®) Plus Rituximab (R) for Relapsed Chronic Lymphocytic Leukemia (CLL): Efficacy Analysis in Patient Subpopulations with Del(17p) and Other Adverse Prognostic Factors","2014","https://www.semanticscholar.org/paper/bf5b854bbd202d99c80a1b321119c8355e474427","0","87","3","False","['Medicine']"
"338aec09f6b3939f91e47e99fbe0e75e149b49b4","Data Analysis in Food Chemistry","1984","https://www.semanticscholar.org/paper/338aec09f6b3939f91e47e99fbe0e75e149b49b4","5","25","2","False","['Geography']"
"84902b2320d9bd4d6adbcd466b3739c0b20e1faf","Water quality simulation modeling and uncertainty analysis for risk assessment and decision making","1994","https://www.semanticscholar.org/paper/84902b2320d9bd4d6adbcd466b3739c0b20e1faf","38","196","10","True","['Computer Science']"
"c361377ad130697dd5ba9f85a5da8b4956286d0a","Seeds of discontent: Expert opinion, mass media messages, and the public image of agricultural biotechnology","2000","https://www.semanticscholar.org/paper/c361377ad130697dd5ba9f85a5da8b4956286d0a","6","30","2","False","['Political Science', 'Medicine']"
"ccebd61524a5e9dd743ec8372629348d4ddbd22c","Make it stick","2014","https://www.semanticscholar.org/paper/ccebd61524a5e9dd743ec8372629348d4ddbd22c","0","266","17","True","['Psychology']"
"1194de1de24487629ee23f4b61ff6de0bcaab808","Computer and Information Science","2019","https://www.semanticscholar.org/paper/1194de1de24487629ee23f4b61ff6de0bcaab808","0","29","0","True","['Computer Science']"
"9bb092182e1d3402a96699dcbd14fb0ca98397b5","Mathematical Problems in Data Science","2015","https://www.semanticscholar.org/paper/9bb092182e1d3402a96699dcbd14fb0ca98397b5","0","11","0","False","['Computer Science']"
"beb06112f686eefbb2155d963f1ef34208309114","Building models for marketing decisions","2000","https://www.semanticscholar.org/paper/beb06112f686eefbb2155d963f1ef34208309114","18","181","12","False","['Economics', 'Business']"
"2918b95c73c9395ebb1578833166d26c708b13cb","Wikidata: A platform for data integration and dissemination for the life sciences and beyond","2015","https://www.semanticscholar.org/paper/2918b95c73c9395ebb1578833166d26c708b13cb","15","32","0","True","['Computer Science', 'Biology']"
"c810a6f3e54bde40642b43651f95a62ce6a13f32","The Case Study Method in Philosophy of Science: An Empirical Study","2020","https://www.semanticscholar.org/paper/c810a6f3e54bde40642b43651f95a62ce6a13f32","82","10","0","True","['Sociology']"
"3199b21e4247dee1f6fe747873e6abbff2e415a6","Results from the first science run of the ZEPLIN-III dark matter search experiment","2009","https://www.semanticscholar.org/paper/3199b21e4247dee1f6fe747873e6abbff2e415a6","4","160","8","True","['Physics']"
"c8a493814a72ffb150da6d5dd562f5de68dc5d4f","Shaping Adolescents' Attitudes towards Science and Religion in Northern Ireland: The role of scientism, creationism and denominational schools","2001","https://www.semanticscholar.org/paper/c8a493814a72ffb150da6d5dd562f5de68dc5d4f","82","51","1","False","['Sociology']"
"0c7aff809484260a23531dcd1188b5e28aa22b0e","TIMSS 2015 Encyclopedia, Education Policy and Curriculum in Mathematics and Science","2015","https://www.semanticscholar.org/paper/0c7aff809484260a23531dcd1188b5e28aa22b0e","0","41","1","False",""
"bad5cd027176c99eb99811decad5eae2c45949e8","Combining Cognitive and Statistical Approaches to Survey Design","1989","https://www.semanticscholar.org/paper/bad5cd027176c99eb99811decad5eae2c45949e8","29","43","2","False","['Psychology', 'Medicine']"
"089a1a51454bb9fc2210af40cd53c32ab93dff4d","Faculty retirement in the arts and sciences","1950","https://www.semanticscholar.org/paper/089a1a51454bb9fc2210af40cd53c32ab93dff4d","0","47","3","False","['Sociology', 'Medicine']"
"1095e338b0bb48e7736d257b317f96171f34b072","Students’ positions and considerations of scientific evidence about a controversial socioscientific issue","2008","https://www.semanticscholar.org/paper/1095e338b0bb48e7736d257b317f96171f34b072","40","73","13","False","['Psychology']"
"2c1a8526946cd5788295fd5b0d22b9dca4489c84","Phase-change heterostructure enables ultralow noise and drift for memory operation","2019","https://www.semanticscholar.org/paper/2c1a8526946cd5788295fd5b0d22b9dca4489c84","63","90","2","True","['Computer Science', 'Medicine']"
"f51341f8db3868061dee89c7550d39a94ddffd24","Fashioning Descriptive Models in Biology: Of Worms and Wiring Diagrams","2000","https://www.semanticscholar.org/paper/f51341f8db3868061dee89c7550d39a94ddffd24","47","72","4","False","['Sociology', 'Biology', 'Mathematics', 'Psychology']"
"b3e2caad719c9f129419355c55376e9fe41105f0","Mean and Covariance Structure Analysis: Theoretical and Practical Improvements","1997","https://www.semanticscholar.org/paper/b3e2caad719c9f129419355c55376e9fe41105f0","74","197","1","True","['Mathematics', 'Psychology']"
"cb46c0e90a27e2cb9004eb22c491637a0b806885","Using global mapping to create more accurate document-level maps of research fields","2011","https://www.semanticscholar.org/paper/cb46c0e90a27e2cb9004eb22c491637a0b806885","47","70","2","True","['Computer Science']"
"beb06112f686eefbb2155d963f1ef34208309114","Building models for marketing decisions","2000","https://www.semanticscholar.org/paper/beb06112f686eefbb2155d963f1ef34208309114","18","181","12","False","['Economics', 'Business']"
"05dea5308357272794f85670f195a1b3438ed2e4","What Are the Long‐Term Effects of Small Classes on the Achievement Gap? Evidence from the Lasting Benefits Study","2009","https://www.semanticscholar.org/paper/05dea5308357272794f85670f195a1b3438ed2e4","27","74","4","True","['Mathematics']"
"549dd454f3fe41e878698a7184325ead91087b05","A six-step practical approach to semivariogram modeling","2006","https://www.semanticscholar.org/paper/549dd454f3fe41e878698a7184325ead91087b05","10","147","15","False","['Mathematics']"
"bb0403805650f7338410d8aed4046e87558814f3","Generalizability Theory I: Assessing reliability of observational data in the communication sciences.","2003","https://www.semanticscholar.org/paper/bb0403805650f7338410d8aed4046e87558814f3","10","39","0","False","['Psychology', 'Medicine']"
"4f3f40fc6484c3bf87867f7d954ec79c6f52f7c4","Survey of Classification Techniques in Data Mining","2014","https://www.semanticscholar.org/paper/4f3f40fc6484c3bf87867f7d954ec79c6f52f7c4","8","37","4","False","['Computer Science']"
"77832ecfadd3bb57b22e0fc790307c7f9a5dcccc","The Many Faces of Inductive Teaching and Learning","2007","https://www.semanticscholar.org/paper/77832ecfadd3bb57b22e0fc790307c7f9a5dcccc","83","475","24","False","['Psychology', 'Computer Science']"
"903ad81973e702599a1a5f14f73d006d8171ab42","Need morphology always be required for new species descriptions","2010","https://www.semanticscholar.org/paper/903ad81973e702599a1a5f14f73d006d8171ab42","44","115","6","True","['Biology']"
"ccebd61524a5e9dd743ec8372629348d4ddbd22c","Make it stick","2014","https://www.semanticscholar.org/paper/ccebd61524a5e9dd743ec8372629348d4ddbd22c","0","266","17","True","['Psychology']"
"ada3fa3dab7d3aa54c7a68a85846303c270322ca","Exploring cross-national differences in gender gaps in education","2006","https://www.semanticscholar.org/paper/ada3fa3dab7d3aa54c7a68a85846303c270322ca","44","114","5","False",""
"e1dbd3bd4a168c02cbd6cf474d0b6f60745caea8","Predictors and Outcomes of Parental Involvement with High School Students in Science","2011","https://www.semanticscholar.org/paper/e1dbd3bd4a168c02cbd6cf474d0b6f60745caea8","40","45","3","False","['Psychology']"
"2d856e2e1421ef54dc5d7a3bebaec10b2257f9b0","Colour Correction of Underwater Images Using Spectral Data","2005","https://www.semanticscholar.org/paper/2d856e2e1421ef54dc5d7a3bebaec10b2257f9b0","0","26","2","False","['Geography']"
"9bb092182e1d3402a96699dcbd14fb0ca98397b5","Mathematical Problems in Data Science","2015","https://www.semanticscholar.org/paper/9bb092182e1d3402a96699dcbd14fb0ca98397b5","0","11","0","False","['Computer Science']"
"61582d700f4760b342b3580b098b2d865095f09d","The Mars Analysis Correction Data Assimilation (MACDA) Dataset V1.0","2014","https://www.semanticscholar.org/paper/61582d700f4760b342b3580b098b2d865095f09d","32","49","4","True","['Geography']"
"bf369a7aa41e8e64685aff0ec37bdb6d782b8eb3","Data, Instruments, and Theory: A Dialectical Approach to Understanding Science","2014","https://www.semanticscholar.org/paper/bf369a7aa41e8e64685aff0ec37bdb6d782b8eb3","0","20","3","False","['History']"
"0b3b03e120182288a42c984170f0c40b302211fd","Molecular Genetics and Economics.","2011","https://www.semanticscholar.org/paper/0b3b03e120182288a42c984170f0c40b302211fd","124","111","11","True","['Psychology', 'Medicine']"
"770d20f6c913beea1869ec07be556208266b8ec4","Faith-based Fisheries","2006","https://www.semanticscholar.org/paper/770d20f6c913beea1869ec07be556208266b8ec4","11","130","3","False","['Biology']"
"37306bd948c9a3c69023576b568c8a2b0d71bf84","A Test for Aliasing Using Bispectral Analysis","1988","https://www.semanticscholar.org/paper/37306bd948c9a3c69023576b568c8a2b0d71bf84","20","74","2","True","['Mathematics']"
"c810a6f3e54bde40642b43651f95a62ce6a13f32","The Case Study Method in Philosophy of Science: An Empirical Study","2020","https://www.semanticscholar.org/paper/c810a6f3e54bde40642b43651f95a62ce6a13f32","82","10","0","True","['Sociology']"
"8467da092427ed8a6b407e5203cedda71ac57964","An intermediate complexity marine ecosystem model for the global domain","2001","https://www.semanticscholar.org/paper/8467da092427ed8a6b407e5203cedda71ac57964","193","525","57","True","['Environmental Science']"
"d9388b53acbda63eda5a2264c0a6c7b0671ff638","Im/partial Science: Gender Ideology in Molecular Biology","1996","https://www.semanticscholar.org/paper/d9388b53acbda63eda5a2264c0a6c7b0671ff638","1","50","3","True","['Biology']"
"b6b38abf8f1fe5f9e6a8ea8460c9abbde240b16c","Computer and Information Sciences - ISCIS 2003","2003","https://www.semanticscholar.org/paper/b6b38abf8f1fe5f9e6a8ea8460c9abbde240b16c","23","13","0","True","['Computer Science']"
"027422deae13072309cb9e78e30503ac2c7e2444","Visual-based plant species identification from crowdsourced data","2011","https://www.semanticscholar.org/paper/027422deae13072309cb9e78e30503ac2c7e2444","7","39","0","True","['Computer Science']"
"82c1731a3e49fb5376e6fbe48376095c20e0a546","Corrigendum to ""Evaluated kinetic and photochemical data for atmospheric chemistry: Volume V – heterogeneous reactions on solid substrates"" published in Atmos. Chem. Phys. 10, 9059–9223, 2010","2013","https://www.semanticscholar.org/paper/82c1731a3e49fb5376e6fbe48376095c20e0a546","0","43","4","True","['Chemistry']"
"b5ce9a793ff7303f25846abec2611f2b37a7b9f2","Accounting for Privacy in Citizen Science: Ethical Research in a Context of Openness","2017","https://www.semanticscholar.org/paper/b5ce9a793ff7303f25846abec2611f2b37a7b9f2","49","30","1","True","['Computer Science', 'Sociology']"
"9e5a6f4a098534f21186f313c04cf2ae1bc42588","Lipidomics from sample preparation to data analysis: a primer","2019","https://www.semanticscholar.org/paper/9e5a6f4a098534f21186f313c04cf2ae1bc42588","154","49","0","True","['Computer Science', 'Medicine']"
"0c1cf4975d9768fb662a736bd63d6ece5c3ff6ff","High-Ranked Social Science Journal Articles Can Be Identified from Early Citation Information","2014","https://www.semanticscholar.org/paper/0c1cf4975d9768fb662a736bd63d6ece5c3ff6ff","43","47","4","True","['Political Science', 'Medicine']"
"795bb1ac6ea5218669e012010d57747b88c054d6","Activating hotspot L205R mutation in PRKACA and adrenal Cushing’s syndrome","2014","https://www.semanticscholar.org/paper/795bb1ac6ea5218669e012010d57747b88c054d6","42","166","11","False","['Biology', 'Medicine']"
"45cd7fec2bb053c21289a58cbc9c323651291b3e","Editorial: preclinical data reproducibility for R&D - the challenge for neuroscience","2015","https://www.semanticscholar.org/paper/45cd7fec2bb053c21289a58cbc9c323651291b3e","37","74","0","True","['Medicine']"
"7d3d85f9020be9b44ab3714cf2094f54fc65770f","Data Is the New What? Popular Metaphors & Professional Ethics in Emerging Data Culture","2019","https://www.semanticscholar.org/paper/7d3d85f9020be9b44ab3714cf2094f54fc65770f","14","24","0","False","['Computer Science']"
"e65b2978175681f64828845d68d6443ef7616a24","The Carnegie-Mellon Curriculum for Undergraduate Computer Science","1985","https://www.semanticscholar.org/paper/e65b2978175681f64828845d68d6443ef7616a24","16","53","0","False","['Computer Science']"
"0fa1dd6605c382430d9138e2b9785d61a5ee7489","Progress and Prospects of U.S. Data Assimilation in Ocean Research","2006","https://www.semanticscholar.org/paper/0fa1dd6605c382430d9138e2b9785d61a5ee7489","8","36","2","True","['Geology']"
"4131dc3115ccbcca2f100ae3485904aab59b0d9b","Control Flow and Data Flow: Concepts of Distributed Programming","1986","https://www.semanticscholar.org/paper/4131dc3115ccbcca2f100ae3485904aab59b0d9b","4","49","0","False","['Computer Science']"
"6073ebe6d70f6d83ccd1f4612b1c56a7796fa0a0","Citation networks in information science","2005","https://www.semanticscholar.org/paper/6073ebe6d70f6d83ccd1f4612b1c56a7796fa0a0","9","31","1","False","['Computer Science']"
"23212a2bf367fab0f1c24db061fc7c28f750d6bc","A Comparison of Neural Network and Expert Systems Algorithms with Common Multivariate Procedures for Analysis of Social Science Data","1991","https://www.semanticscholar.org/paper/23212a2bf367fab0f1c24db061fc7c28f750d6bc","52","68","1","False","['Computer Science']"
"edab47f3b9c8c1194a1b2c9bcebc315a65354f32","The Status of Elementary Science Education: Are We Ready for the Next Generation Science Standards?.","2013","https://www.semanticscholar.org/paper/edab47f3b9c8c1194a1b2c9bcebc315a65354f32","4","43","5","False","['Political Science']"
"be7e51f4a18731468df7e51af4896c2f09412eb2","The Importance of Embedding Argument Within Science Classrooms","2012","https://www.semanticscholar.org/paper/be7e51f4a18731468df7e51af4896c2f09412eb2","29","40","2","False","['Mathematics']"
"6de6079792692706d389759a68b7c07908e4d99e","Separate jasmonate-dependent and salicylate-dependent defense-response pathways in Arabidopsis are essential for resistance to distinct microbial pathogens.","1998","https://www.semanticscholar.org/paper/6de6079792692706d389759a68b7c07908e4d99e","29","1398","88","True","['Biology', 'Medicine']"
"3c8e1b5a24d88fc53c6cd8c95cb686a314fab65e","Planck early results. VI. The High Frequency Instrument data processing","2011","https://www.semanticscholar.org/paper/3c8e1b5a24d88fc53c6cd8c95cb686a314fab65e","58","70","3","True","['Physics']"
"f5656587bfae54e1c18f1e70ad7df0e649a532da","The Epidemiology of Traumatic Brain Injury","2010","https://www.semanticscholar.org/paper/f5656587bfae54e1c18f1e70ad7df0e649a532da","67","544","29","False","['Medicine']"
"bd8e329908ec76be1ad8a7eff0737e8b5a621519","A THEORY OF MEASUREMENT","1950","https://www.semanticscholar.org/paper/bd8e329908ec76be1ad8a7eff0737e8b5a621519","0","31","1","False","['Mathematics']"
"dc9d5ce9b2bb6ed9a2b96ec12c89cb496f41c91d","Asteroseismology of red giants from the first four months of Kepler data: Fundamental stellar parameters","2010","https://www.semanticscholar.org/paper/dc9d5ce9b2bb6ed9a2b96ec12c89cb496f41c91d","51","183","7","True","['Physics']"
"b4f4a5ce76c1c7d9b09d0ca7c208e16e289a81a2","The Value Priority Hypotheses for Consumer Budget Plans","1986","https://www.semanticscholar.org/paper/b4f4a5ce76c1c7d9b09d0ca7c208e16e289a81a2","35","178","7","False","['Economics']"
"cc2e2882290d5d6f42afb3597f3513f9a1ee4f28","Open science decoded","2015","https://www.semanticscholar.org/paper/cc2e2882290d5d6f42afb3597f3513f9a1ee4f28","10","24","1","True","['Physics']"
"e4a41a983c0843f8a68db9225447178e0feeb943","Scaling the gas transfer velocity and hydraulic geometry in streams and small rivers","2012","https://www.semanticscholar.org/paper/e4a41a983c0843f8a68db9225447178e0feeb943","79","369","42","True","['Environmental Science']"
"4de8b3b6f34f412a6035d50686026e0bf7000d44","Computational anthropomorphic models of the human anatomy: the path to realistic Monte Carlo modeling in radiological sciences.","2007","https://www.semanticscholar.org/paper/4de8b3b6f34f412a6035d50686026e0bf7000d44","118","195","2","True","['Computer Science', 'Medicine']"
"b12cfd03a47bf84565031eaf56cda040ee38c20d","Interpreting Nature: Cultural Constructions of the Environment","1993","https://www.semanticscholar.org/paper/b12cfd03a47bf84565031eaf56cda040ee38c20d","0","113","4","False","['Psychology', 'Sociology']"
"a83e047a9615dd49b2937a018543068511b18a56","Leveraging Citizen Science and Information Technology for Population Physical Activity Promotion","2016","https://www.semanticscholar.org/paper/a83e047a9615dd49b2937a018543068511b18a56","60","68","4","False","['Political Science', 'Medicine']"
"0ac44cbb64b1449fed298045f7de10b9f3cb2e9f","Towards Visualization Recommendation Systems","2017","https://www.semanticscholar.org/paper/0ac44cbb64b1449fed298045f7de10b9f3cb2e9f","61","86","6","True","['Computer Science']"
"03a4ea5b554bb243996f026e1a2d9a5e008c05f1","Trends in Interactive Knowledge Discovery for Personalized Medicine: Cognitive Science meets Machine Learning","2014","https://www.semanticscholar.org/paper/03a4ea5b554bb243996f026e1a2d9a5e008c05f1","118","56","0","False","['Computer Science']"
"ea6bd8dd05a6a5402b5904e1c2f90f03ad61dcc2","Differentiating Science Instruction: Secondary science teachers' practices","2015","https://www.semanticscholar.org/paper/ea6bd8dd05a6a5402b5904e1c2f90f03ad61dcc2","55","20","3","False","['Psychology']"
"9f86f88b3a29ced761d63c2d9ea74d2d7e2ca154","Customer-Centric Science: Reporting Significant Research Results With Rigor, Relevance, and Practical Impact in Mind","2010","https://www.semanticscholar.org/paper/9f86f88b3a29ced761d63c2d9ea74d2d7e2ca154","120","169","12","False","['Psychology']"
"ee4ebab8df4cfa0a8aa9e68ba5ca5d6c086199fb","Temporal Denoising of Kinect Depth Data","2012","https://www.semanticscholar.org/paper/ee4ebab8df4cfa0a8aa9e68ba5ca5d6c086199fb","26","42","1","False","['Computer Science']"
"0377fab9b18a44474ee1324126ac8bcc2f06fd34","Developing a Geographic Visualization Tool to Support Earth Science Learning","2000","https://www.semanticscholar.org/paper/0377fab9b18a44474ee1324126ac8bcc2f06fd34","52","101","3","False","['Computer Science']"
"a7b81da6f19e9235b9c804a222c811ae3176ebe7","Genomics, Big Data, and Broad Consent: a New Ethics Frontier for Prevention Science","2018","https://www.semanticscholar.org/paper/a7b81da6f19e9235b9c804a222c811ae3176ebe7","108","14","2","True","['Business', 'Medicine']"
"a012529a8b8e4be3a76621221f5543eaa192f509","VIGAN: Missing view imputation with generative adversarial networks","2017","https://www.semanticscholar.org/paper/a012529a8b8e4be3a76621221f5543eaa192f509","45","46","3","True","['Computer Science', 'Mathematics', 'Medicine']"
"580162c2f6ffa874fb9251934d3a238cb41a1106","Experience Sampling Method: Measuring the Quality of Everyday Life","2006","https://www.semanticscholar.org/paper/580162c2f6ffa874fb9251934d3a238cb41a1106","0","1184","109","False","['Psychology']"
"bb5a6fcca590a3fabdb9e577a39d2de33496539a","Applying database support for large scale data driven science in distributed environments","2003","https://www.semanticscholar.org/paper/bb5a6fcca590a3fabdb9e577a39d2de33496539a","17","43","2","False","['Computer Science']"
"5aa5e0dd8f623f6429650ebf95d5e32e8567fc4a","Cloud computing - concepts, architecture and challenges","2012","https://www.semanticscholar.org/paper/5aa5e0dd8f623f6429650ebf95d5e32e8567fc4a","7","553","37","False","['Computer Science']"
"7cb3e33acef7954d68493b28808e65ba20698a5e","High dimensional statistical inference and random matrices","2006","https://www.semanticscholar.org/paper/7cb3e33acef7954d68493b28808e65ba20698a5e","80","195","15","False","['Mathematics']"
"9c8e952c9a9fd40b30e79776a86a7f19176a9b12","A new indicator for international visibility: exploring Brazilian scientific community","2011","https://www.semanticscholar.org/paper/9c8e952c9a9fd40b30e79776a86a7f19176a9b12","28","61","4","False","['Political Science', 'Computer Science']"
"7327cc3fc34e37b668e87b4a3480b020fc674903","Automata networks in computer science : theory and applications","1987","https://www.semanticscholar.org/paper/7327cc3fc34e37b668e87b4a3480b020fc674903","0","63","0","False","['Computer Science']"
"a274797480da3888fcca3c9318f8235c286bcabe","Indicator-assisted evaluation and funding of research: Visualizing the influence of grants on the number and citation counts of research papers","2003","https://www.semanticscholar.org/paper/a274797480da3888fcca3c9318f8235c286bcabe","35","125","3","True","['Computer Science']"
"2d31b51977be751afba4170e20ad82ce113e06e4","Routledge Handbook of Surveillance Studies","2014","https://www.semanticscholar.org/paper/2d31b51977be751afba4170e20ad82ce113e06e4","0","194","4","False","['Political Science']"
"67628543f7ae51979acadfbb8860568b25f263da","Detecting Spacecraft Anomalies Using LSTMs and Nonparametric Dynamic Thresholding","2018","https://www.semanticscholar.org/paper/67628543f7ae51979acadfbb8860568b25f263da","51","196","41","True","['Computer Science', 'Mathematics']"
"34eb81658bea7941b6fd0ac11e58fe10e09fd095","Evolution of an Intelligent Deductive Logic Tutor Using Data-Driven Elements","2016","https://www.semanticscholar.org/paper/34eb81658bea7941b6fd0ac11e58fe10e09fd095","38","28","0","False","['Computer Science']"
"1bdc19619b004381a46496db08605992c2bc43e6","Fitting Science Into Legal Contexts","2014","https://www.semanticscholar.org/paper/1bdc19619b004381a46496db08605992c2bc43e6","64","44","4","False","['Sociology']"
"f91087caebf07332c66ca2a70082244754a8924b","Adaptive Treatment Strategies in Practice: Planning Trials and Analyzing Data for Personalized Medicine","2015","https://www.semanticscholar.org/paper/f91087caebf07332c66ca2a70082244754a8924b","0","51","5","True","['Medicine']"
"57ae12f8449671f44ff135dcf306d2038583ce90","Enforcing public data archiving policies in academic publishing: A study of ecology journals","2019","https://www.semanticscholar.org/paper/57ae12f8449671f44ff135dcf306d2038583ce90","87","25","0","True","['Computer Science', 'Business', 'Political Science']"
"dab32cfe9f9adf4512da64ba4684c553eb9c9d67","Statistical Inference in Science","2001","https://www.semanticscholar.org/paper/dab32cfe9f9adf4512da64ba4684c553eb9c9d67","6","33","8","True","['Computer Science', 'Mathematics']"
"5c0b40d6480c2658abcefe7d697212fa67aec759","Preaching to the scientifically converted: evaluating inclusivity in science festival audiences","2018","https://www.semanticscholar.org/paper/5c0b40d6480c2658abcefe7d697212fa67aec759","37","38","2","True","['Sociology']"
"59a40efc69ed4a9c9790333363c6bb4d17995624","Data-centric computing with the Netezza architecture.","2006","https://www.semanticscholar.org/paper/59a40efc69ed4a9c9790333363c6bb4d17995624","39","38","6","True","['Computer Science']"
"2918b95c73c9395ebb1578833166d26c708b13cb","Wikidata: A platform for data integration and dissemination for the life sciences and beyond","2015","https://www.semanticscholar.org/paper/2918b95c73c9395ebb1578833166d26c708b13cb","15","32","0","True","['Computer Science', 'Biology']"
"84902b2320d9bd4d6adbcd466b3739c0b20e1faf","Water quality simulation modeling and uncertainty analysis for risk assessment and decision making","1994","https://www.semanticscholar.org/paper/84902b2320d9bd4d6adbcd466b3739c0b20e1faf","38","196","10","True","['Computer Science']"
"6e3297869459fa4743018f936885b8171f0b1e49","Surface Precipitation of Co(II)(aq) on Al2O3","1997","https://www.semanticscholar.org/paper/6e3297869459fa4743018f936885b8171f0b1e49","5","188","6","False","['Chemistry', 'Medicine']"
"32b647350bdd75d5209e593e335df8896b8209c0","Competitive Learning in Yardstick Competition: Testing Models of Policy Diffusion With Performance Data*","2013","https://www.semanticscholar.org/paper/32b647350bdd75d5209e593e335df8896b8209c0","64","22","2","False","['Economics']"
"96314ba735018954dd1996418110dd9f9b248e51","An integrative approach to understanding bird origins","2014","https://www.semanticscholar.org/paper/96314ba735018954dd1996418110dd9f9b248e51","144","197","11","True","['Biology', 'Medicine']"
"28235152e5d83b98d70cf2b90f658f76f921de4c","Adaptive Query Processing for Internet Applications","2000","https://www.semanticscholar.org/paper/28235152e5d83b98d70cf2b90f658f76f921de4c","29","76","6","False","['Computer Science']"
"43d57c5005a48d5747408af279432982c2b0af34","IT employment prospects: beyond the dotcom bubble","2008","https://www.semanticscholar.org/paper/43d57c5005a48d5747408af279432982c2b0af34","53","100","8","False","['Economics', 'Computer Science']"
"e4f369e43d49ee7adc03ce9ab5600c760c6928bb","Science and the Digital Divide","2005","https://www.semanticscholar.org/paper/e4f369e43d49ee7adc03ce9ab5600c760c6928bb","0","10","0","True","['Medicine', 'Political Science']"
"d8acdd2069969fce0bc402e621bd14b31405c951","The “state of the art” of the diffraction analysis of crystallite size and lattice strain","2008","https://www.semanticscholar.org/paper/d8acdd2069969fce0bc402e621bd14b31405c951","66","257","1","False","['Materials Science']"
"91436743c8f8184b01aef22f4debbe4f51fec32b","Technology and geomorphology: Are improvements in data collection techniques transforming geomorphic science?","2016","https://www.semanticscholar.org/paper/91436743c8f8184b01aef22f4debbe4f51fec32b","86","39","0","True","['Geology']"
"901b540b9f839614840690f3268ca228acbff2ce","Process Mining in Healthcare","2015","https://www.semanticscholar.org/paper/901b540b9f839614840690f3268ca228acbff2ce","89","64","1","False","['Computer Science']"
